%time soc i_tot i_mcu i_rf i_pv v_pv real_i_pv i_batt v_batt i_air_quality_sensor i_methane_sensor i_temperature_sensor i_mic_click_sensor
14307 0.995695653964 33.4754724615 0.002 0.001 32.1227004774 5.92189849825 32.7315275385 26.6346292527 4.54139700507 48.2 18 0.002 0.002
14308 0.995693341934 33.4754724615 0.002 0.001 32.1227004774 5.92189849825 32.7315275385 26.6347204353 4.54138145808 48.2 18 0.002 0.002
14309 0.995691029897 33.4754724615 0.002 0.001 32.1227004774 5.92189849825 32.7315275385 26.6348116167 4.54136591139 48.2 18 0.002 0.002
14310 0.995688717851 -32.7205275385 0.002 0.001 32.1227004774 5.92189849825 32.7315275385 26.634902797 4.541350365 0.002 0.002 0.002 0.002
14311 0.995686405797 -19.7225275385 13 0.001 32.1227004774 5.92189849825 32.7315275385 -26.0367479345 4.53955823855 0.002 0.002 0.002 0.002
14312 0.995686379836 -19.7225275385 13 0.001 32.1227004774 5.92189849825 32.7315275385 -15.6761866198 4.53992285038 0.002 0.002 0.002 0.002
14313 0.995688190293 -19.7225275385 13 0.001 32.1227004774 5.92189849825 32.7315275385 -15.6749276285 4.53993199857 0.002 0.002 0.002 0.002
14314 0.995689551018 -19.7225275385 13 0.001 32.1227004774 5.92189849825 32.7315275385 -15.6748960428 4.53994110979 0.002 0.002 0.002 0.002
14315 0.995690911688 -19.7225275385 13 0.001 32.1227004774 5.92189849825 32.7315275385 -15.6748645848 4.53995022111 0.002 0.002 0.002 0.002
14316 0.995692272354 -19.7225275385 13 0.001 32.1227004774 5.92189849825 32.7315275385 -15.6748331266 4.53995933254 0.002 0.002 0.002 0.002
14317 0.995693633018 -32.7205275385 0.002 0.001 32.1227004774 5.92189849825 32.7315275385 -15.6748016681 4.53996844406 0.002 0.002 0.002 0.002
14318 0.99569499368 -32.6215275385 0.002 0.1 32.1227004774 5.92189849825 32.7315275385 -26.0446732599 4.53962772293 0.002 0.002 0.002 0.002
14319 0.995696804421 -32.6215275385 0.002 0.1 32.1227004774 5.92189849825 32.7315275385 -25.9681387491 4.5396454347 0.002 0.002 0.002 0.002
14320 0.995699061921 -32.6215275385 0.002 0.1 32.1227004774 5.92189849825 32.7315275385 -25.9680374324 4.53966051545 0.002 0.002 0.002 0.002
14321 0.995701316096 -32.6215275385 0.002 0.1 32.1227004774 5.92189849825 32.7315275385 -25.9679511667 4.53967559603 0.002 0.002 0.002 0.002
14322 0.995703570262 -32.6215275385 0.002 0.1 32.1227004774 5.92189849825 32.7315275385 -25.9678649024 4.53969067689 0.002 0.002 0.002 0.002
14323 0.99570582442 -32.6215275385 0.002 0.1 32.1227004774 5.92189849825 32.7315275385 -25.9677786371 4.53970575804 0.002 0.002 0.002 0.002
14324 0.995708078572 -32.6215275385 0.002 0.1 32.1227004774 5.92189849825 32.7315275385 -25.9676923707 4.53972083948 0.002 0.002 0.002 0.002
14325 0.995710332715 -32.6215275385 0.002 0.1 32.1227004774 5.92189849825 32.7315275385 -25.9676061033 4.5397359212 0.002 0.002 0.002 0.002
14326 0.995712586852 -32.6215275385 0.002 0.1 32.1227004774 5.92189849825 32.7315275385 -25.9675198348 4.5397510032 0.002 0.002 0.002 0.002
14327 0.99571484098 -32.6215275385 0.002 0.1 32.1227004774 5.92189849825 32.7315275385 -25.9674335652 4.53976608549 0.002 0.002 0.002 0.002
14328 0.995717095102 -32.6215275385 0.002 0.1 32.1227004774 5.92189849825 32.7315275385 -25.9673472946 4.53978116807 0.002 0.002 0.002 0.002
14329 0.995719349215 -32.6215275385 0.002 0.1 32.1227004774 5.92189849825 32.7315275385 -25.967261023 4.53979625093 0.002 0.002 0.002 0.002
14330 0.995721603322 -32.6215275385 0.002 0.1 32.1227004774 5.92189849825 32.7315275385 -25.9671747502 4.53981133408 0.002 0.002 0.002 0.002
14331 0.99572385742 -32.6215275385 0.002 0.1 32.1227004774 5.92189849825 32.7315275385 -25.9670884764 4.53982641751 0.002 0.002 0.002 0.002
14332 0.995726111512 -32.6215275385 0.002 0.1 32.1227004774 5.92189849825 32.7315275385 -25.9670022016 4.53984150123 0.002 0.002 0.002 0.002
14333 0.995728365595 -32.6215275385 0.002 0.1 32.1227004774 5.92189849825 32.7315275385 -25.9669159257 4.53985658523 0.002 0.002 0.002 0.002
14334 0.995730619672 -32.6215275385 0.002 0.1 32.1227004774 5.92189849825 32.7315275385 -25.9668296487 4.53987166952 0.002 0.002 0.002 0.002
14335 0.995732873741 -32.6215275385 0.002 0.1 32.1227004774 5.92189849825 32.7315275385 -25.9667433707 4.5398867541 0.002 0.002 0.002 0.002
14336 0.995735127802 -32.6215275385 0.002 0.1 32.1227004774 5.92189849825 32.7315275385 -25.9666570916 4.53990183896 0.002 0.002 0.002 0.002
14337 0.995737381856 -32.6215275385 0.002 0.1 32.1227004774 5.92189849825 32.7315275385 -25.9665708115 4.5399169241 0.002 0.002 0.002 0.002
14338 0.995739635902 -32.6215275385 0.002 0.1 32.1227004774 5.92189849825 32.7315275385 -25.9664845303 4.53993200953 0.002 0.002 0.002 0.002
14339 0.995741889941 -32.6215275385 0.002 0.1 32.1227004774 5.92189849825 32.7315275385 -25.966398248 4.53994709525 0.002 0.002 0.002 0.002
14340 0.995744143972 -32.6215275385 0.002 0.1 32.1227004774 5.92189849825 32.7315275385 -25.9663119647 4.53996218125 0.002 0.002 0.002 0.002
14341 0.995746397996 -32.6215275385 0.002 0.1 32.1227004774 5.92189849825 32.7315275385 -25.9662256803 4.53997726754 0.002 0.002 0.002 0.002
14342 0.995748652013 -32.7205275385 0.002 0.001 32.1227004774 5.92189849825 32.7315275385 -25.9661393948 4.53999235411 0.002 0.002 0.002 0.002
14343 0.995750906021 -32.7205275385 0.002 0.001 32.1227004774 5.92189849825 32.7315275385 -26.0445360946 4.54000479019 0.002 0.002 0.002 0.002
14344 0.995753163429 -32.7205275385 0.002 0.001 32.1227004774 5.92189849825 32.7315275385 -26.0444647528 4.54001992236 0.002 0.002 0.002 0.002
14345 0.995755424237 -32.7205275385 0.002 0.001 32.1227004774 5.92189849825 32.7315275385 -26.044377945 4.54003505528 0.002 0.002 0.002 0.002
14346 0.995757685037 -32.7205275385 0.002 0.001 32.1227004774 5.92189849825 32.7315275385 -26.0442911334 4.5400501885 0.002 0.002 0.002 0.002
14347 0.99575994583 -32.7205275385 0.002 0.001 32.1227004774 5.92189849825 32.7315275385 -26.0442043208 4.54006532199 0.002 0.002 0.002 0.002
14348 0.995762206615 -32.7205275385 0.002 0.001 32.1227004774 5.92189849825 32.7315275385 -26.0441175071 4.54008045578 0.002 0.002 0.002 0.002
14349 0.995764467393 -32.7205275385 0.002 0.001 32.1227004774 5.92189849825 32.7315275385 -26.0440306923 4.54009558985 0.002 0.002 0.002 0.002
14350 0.995766728164 -32.7205275385 0.002 0.001 32.1227004774 5.92189849825 32.7315275385 -26.0439438764 4.54011072421 0.002 0.002 0.002 0.002
14351 0.995768988926 -32.7205275385 0.002 0.001 32.1227004774 5.92189849825 32.7315275385 -26.0438570595 4.54012585886 0.002 0.002 0.002 0.002
14352 0.995771249682 -32.7205275385 0.002 0.001 32.1227004774 5.92189849825 32.7315275385 -26.0437702415 4.5401409938 0.002 0.002 0.002 0.002
14353 0.995773510429 -32.7205275385 0.002 0.001 32.1227004774 5.92189849825 32.7315275385 -26.0436834225 4.54015612902 0.002 0.002 0.002 0.002
14354 0.995775771169 -32.7205275385 0.002 0.001 32.1227004774 5.92189849825 32.7315275385 -26.0435966023 4.54017126453 0.002 0.002 0.002 0.002
14355 0.995778031902 -32.7205275385 0.002 0.001 32.1227004774 5.92189849825 32.7315275385 -26.0435097811 4.54018640033 0.002 0.002 0.002 0.002
14356 0.995780292627 -32.7205275385 0.002 0.001 32.1227004774 5.92189849825 32.7315275385 -26.0434229589 4.54020153641 0.002 0.002 0.002 0.002
14357 0.995782553345 -32.7205275385 0.002 0.001 32.1227004774 5.92189849825 32.7315275385 -26.0433361355 4.54021667278 0.002 0.002 0.002 0.002
14358 0.995784814055 -32.7205275385 0.002 0.001 32.1227004774 5.92189849825 32.7315275385 -26.0432493111 4.54023180944 0.002 0.002 0.002 0.002
14359 0.995787074757 -32.7205275385 0.002 0.001 32.1227004774 5.92189849825 32.7315275385 -26.0431624857 4.54024694639 0.002 0.002 0.002 0.002
14360 0.995789335452 -32.7205275385 0.002 0.001 32.1227004774 5.92189849825 32.7315275385 -26.0430756591 4.54026208362 0.002 0.002 0.002 0.002
14361 0.99579159614 -32.7205275385 0.002 0.001 32.1227004774 5.92189849825 32.7315275385 -26.0429888315 4.54027722114 0.002 0.002 0.002 0.002
14362 0.99579385682 -32.7205275385 0.002 0.001 32.1227004774 5.92189849825 32.7315275385 -26.0429020028 4.54029235895 0.002 0.002 0.002 0.002
14363 0.995796117492 -32.7205275385 0.002 0.001 32.1227004774 5.92189849825 32.7315275385 -26.0428151731 4.54030749704 0.002 0.002 0.002 0.002
14364 0.995798378157 -32.7205275385 0.002 0.001 32.1227004774 5.92189849825 32.7315275385 -26.0427283423 4.54032263543 0.002 0.002 0.002 0.002
14365 0.995800638814 -32.7205275385 0.002 0.001 32.1227004774 5.92189849825 32.7315275385 -26.0426415104 4.5403377741 0.002 0.002 0.002 0.002
14366 0.995802899464 -32.7205275385 0.002 0.001 32.1227004774 5.92189849825 32.7315275385 -26.0425546774 4.54035291305 0.002 0.002 0.002 0.002
14367 0.995805160106 -32.7205275385 0.002 0.001 32.1227004774 5.92189849825 32.7315275385 -26.0424678434 4.5403680523 0.002 0.002 0.002 0.002
14368 0.995807420741 -32.7205275385 0.002 0.001 32.1227004774 5.92189849825 32.7315275385 -26.0423810083 4.54038319183 0.002 0.002 0.002 0.002
14369 0.995809681368 -32.7205275385 0.002 0.001 32.1227004774 5.92189849825 32.7315275385 -26.0422941721 4.54039833165 0.002 0.002 0.002 0.002
14370 0.995811941987 -32.7205275385 0.002 0.001 32.1227004774 5.92189849825 32.7315275385 -26.0422073349 4.54041347176 0.002 0.002 0.002 0.002
14371 0.995814202599 -32.7205275385 0.002 0.001 32.1227004774 5.92189849825 32.7315275385 -26.0421204966 4.54042861215 0.002 0.002 0.002 0.002
14372 0.995816463204 -32.7205275385 0.002 0.001 32.1227004774 5.92189849825 32.7315275385 -26.0420336572 4.54044375284 0.002 0.002 0.002 0.002
14373 0.995818723801 -32.7205275385 0.002 0.001 32.1227004774 5.92189849825 32.7315275385 -26.0419468168 4.5404588938 0.002 0.002 0.002 0.002
14374 0.99582098439 -32.7205275385 0.002 0.001 32.1227004774 5.92189849825 32.7315275385 -26.0418599752 4.54047403506 0.002 0.002 0.002 0.002
14375 0.995823244972 -32.7205275385 0.002 0.001 32.1227004774 5.92189849825 32.7315275385 -26.0417731327 4.54048917661 0.002 0.002 0.002 0.002
14376 0.995825505546 -32.7205275385 0.002 0.001 32.1227004774 5.92189849825 32.7315275385 -26.041686289 4.54050431844 0.002 0.002 0.002 0.002
14377 0.995827766113 -32.7205275385 0.002 0.001 32.1227004774 5.92189849825 32.7315275385 -26.0415994443 4.54051946056 0.002 0.002 0.002 0.002
14378 0.995830026673 -32.7205275385 0.002 0.001 32.1227004774 5.92189849825 32.7315275385 -26.0415125985 4.54053460296 0.002 0.002 0.002 0.002
14379 0.995832287224 -32.7205275385 0.002 0.001 32.1227004774 5.92189849825 32.7315275385 -26.0414257516 4.54054974566 0.002 0.002 0.002 0.002
14380 0.995834547769 -32.7205275385 0.002 0.001 32.1227004774 5.92189849825 32.7315275385 -26.0413389037 4.54056488864 0.002 0.002 0.002 0.002
14381 0.995836808305 -32.7205275385 0.002 0.001 32.1227004774 5.92189849825 32.7315275385 -26.0412520547 4.54058003191 0.002 0.002 0.002 0.002
14382 0.995839068834 -32.7205275385 0.002 0.001 32.1227004774 5.92189849825 32.7315275385 -26.0411652047 4.54059517546 0.002 0.002 0.002 0.002
14383 0.995841329356 -32.7205275385 0.002 0.001 32.1227004774 5.92189849825 32.7315275385 -26.0410783535 4.54061031931 0.002 0.002 0.002 0.002
14384 0.99584358987 -32.7205275385 0.002 0.001 32.1227004774 5.92189849825 32.7315275385 -26.0409915013 4.54062546344 0.002 0.002 0.002 0.002
14385 0.995845850376 -32.7205275385 0.002 0.001 32.1227004774 5.92189849825 32.7315275385 -26.040904648 4.54064060786 0.002 0.002 0.002 0.002
14386 0.995848110875 -32.7205275385 0.002 0.001 32.1227004774 5.92189849825 32.7315275385 -26.0408177937 4.54065575256 0.002 0.002 0.002 0.002
14387 0.995850371367 -32.7205275385 0.002 0.001 32.1227004774 5.92189849825 32.7315275385 -26.0407309383 4.54067089756 0.002 0.002 0.002 0.002
14388 0.995852631851 -32.7205275385 0.002 0.001 32.1227004774 5.92189849825 32.7315275385 -26.0406440818 4.54068604284 0.002 0.002 0.002 0.002
14389 0.995854892327 -32.7205275385 0.002 0.001 32.1227004774 5.92189849825 32.7315275385 -26.0405572242 4.54070118841 0.002 0.002 0.002 0.002
14390 0.995857152796 -32.7205275385 0.002 0.001 32.1227004774 5.92189849825 32.7315275385 -26.0404703656 4.54071633426 0.002 0.002 0.002 0.002
14391 0.995859413257 -32.7205275385 0.002 0.001 32.1227004774 5.92189849825 32.7315275385 -26.0403835059 4.5407314804 0.002 0.002 0.002 0.002
14392 0.995861673711 -32.7205275385 0.002 0.001 32.1227004774 5.92189849825 32.7315275385 -26.0402966452 4.54074662684 0.002 0.002 0.002 0.002
14393 0.995863934157 -32.7205275385 0.002 0.001 32.1227004774 5.92189849825 32.7315275385 -26.0402097833 4.54076177355 0.002 0.002 0.002 0.002
14394 0.995866194596 -32.7205275385 0.002 0.001 32.1227004774 5.92189849825 32.7315275385 -26.0401229204 4.54077692056 0.002 0.002 0.002 0.002
14395 0.995868455027 -32.7205275385 0.002 0.001 32.1227004774 5.92189849825 32.7315275385 -26.0400360565 4.54079206785 0.002 0.002 0.002 0.002
14396 0.99587071545 -32.7205275385 0.002 0.001 32.1227004774 5.92189849825 32.7315275385 -26.0399491914 4.54080721544 0.002 0.002 0.002 0.002
14397 0.995872975866 -32.7205275385 0.002 0.001 32.1227004774 5.92189849825 32.7315275385 -26.0398623253 4.5408223633 0.002 0.002 0.002 0.002
14398 0.995875236275 -32.7205275385 0.002 0.001 32.1227004774 5.92189849825 32.7315275385 -26.0397754582 4.54083751146 0.002 0.002 0.002 0.002
14399 0.995877496676 -32.7205275385 0.002 0.001 32.1227004774 5.92189849825 32.7315275385 -26.0396885899 4.5408526599 0.002 0.002 0.002 0.002
14400 0.995879757069 30.6210926281 0.002 0.001 34.409848531 6.00324533778 36.0319073719 -26.0396017206 4.54086780864 48.2 18 0.3 0.15
14401 0.995882017455 30.6210926281 0.002 0.001 34.409848531 6.00324533778 36.0319073719 24.3750812275 4.54259043496 48.2 18 0.3 0.15
14402 0.9958820897 30.6210926281 0.002 0.001 34.409848531 6.00324533778 36.0319073719 24.3658377887 4.54257590607 48.2 18 0.3 0.15
14403 0.995879974209 30.6210926281 0.002 0.001 34.409848531 6.00324533778 36.0319073719 24.36591572 4.54256166037 48.2 18 0.3 0.15
14404 0.995877859115 30.6210926281 0.002 0.001 34.409848531 6.00324533778 36.0319073719 24.3659921327 4.54254741488 48.2 18 0.3 0.15
14405 0.995875744015 30.6210926281 0.002 0.001 34.409848531 6.00324533778 36.0319073719 24.3660685448 4.54253316964 48.2 18 0.3 0.15
14406 0.995873628908 30.3230926281 0.002 0.001 34.409848531 6.00324533778 36.0319073719 24.366144956 4.54251892466 48.2 18 0.002 0.15
14407 0.995871513795 30.3230926281 0.002 0.001 34.409848531 6.00324533778 36.0319073719 24.1299825524 4.54249668059 48.2 18 0.002 0.15
14408 0.995869408928 30.3230926281 0.002 0.001 34.409848531 6.00324533778 36.0319073719 24.130100714 4.54248257583 48.2 18 0.002 0.15
14409 0.995867314306 30.3230926281 0.002 0.001 34.409848531 6.00324533778 36.0319073719 24.1301756399 4.54246847 48.2 18 0.002 0.15
14410 0.995865219676 30.3230926281 0.002 0.001 34.409848531 6.00324533778 36.0319073719 24.1302505718 4.54245436443 48.2 18 0.002 0.15
14411 0.99586312504 30.3230926281 0.002 0.001 34.409848531 6.00324533778 36.0319073719 24.1303255029 4.5424402591 48.2 18 0.002 0.15
14412 0.995861030397 30.1750926281 0.002 0.001 34.409848531 6.00324533778 36.0319073719 24.1304004332 4.54242615402 48.2 18 0.002 0.002
14413 0.995858935747 30.1750926281 0.002 0.001 34.409848531 6.00324533778 36.0319073719 24.0131398322 4.54240807711 48.2 18 0.002 0.002
14414 0.995856846184 30.1750926281 0.002 0.001 34.409848531 6.00324533778 36.0319073719 24.0132353946 4.54239404191 48.2 18 0.002 0.002
14415 0.995854761706 30.1750926281 0.002 0.001 34.409848531 6.00324533778 36.0319073719 24.0133095913 4.54238000631 48.2 18 0.002 0.002
14416 0.99585267722 30.1750926281 0.002 0.001 34.409848531 6.00324533778 36.0319073719 24.0133837906 4.54236597095 48.2 18 0.002 0.002
14417 0.995850592728 30.1750926281 0.002 0.001 34.409848531 6.00324533778 36.0319073719 24.013457989 4.54235193583 48.2 18 0.002 0.002
14418 0.99584850823 30.1750926281 0.002 0.001 34.409848531 6.00324533778 36.0319073719 24.0135321866 4.54233790097 48.2 18 0.002 0.002
14419 0.995846423725 30.1750926281 0.002 0.001 34.409848531 6.00324533778 36.0319073719 24.0136063834 4.54232386634 48.2 18 0.002 0.002
14420 0.995844339214 30.1750926281 0.002 0.001 34.409848531 6.00324533778 36.0319073719 24.0136805793 4.54230983197 48.2 18 0.002 0.002
14421 0.995842254696 30.1750926281 0.002 0.001 34.409848531 6.00324533778 36.0319073719 24.0137547744 4.54229579784 48.2 18 0.002 0.002
14422 0.995840170172 30.1750926281 0.002 0.001 34.409848531 6.00324533778 36.0319073719 24.0138289686 4.54228176395 48.2 18 0.002 0.002
14423 0.995838085642 30.1750926281 0.002 0.001 34.409848531 6.00324533778 36.0319073719 24.013903162 4.54226773031 48.2 18 0.002 0.002
14424 0.995836001105 30.1750926281 0.002 0.001 34.409848531 6.00324533778 36.0319073719 24.0139773545 4.54225369692 48.2 18 0.002 0.002
14425 0.995833916561 30.1750926281 0.002 0.001 34.409848531 6.00324533778 36.0319073719 24.0140515463 4.54223966377 48.2 18 0.002 0.002
14426 0.995831832011 30.1750926281 0.002 0.001 34.409848531 6.00324533778 36.0319073719 24.0141257371 4.54222563087 48.2 18 0.002 0.002
14427 0.995829747455 30.1750926281 0.002 0.001 34.409848531 6.00324533778 36.0319073719 24.0141999272 4.54221159821 48.2 18 0.002 0.002
14428 0.995827662892 30.1750926281 0.002 0.001 34.409848531 6.00324533778 36.0319073719 24.0142741164 4.5421975658 48.2 18 0.002 0.002
14429 0.995825578323 30.1750926281 0.002 0.001 34.409848531 6.00324533778 36.0319073719 24.0143483047 4.54218353364 48.2 18 0.002 0.002
14430 0.995823493748 -36.0209073719 0.002 0.001 34.409848531 6.00324533778 36.0319073719 24.0144224922 4.54216950172 0.002 0.002 0.002 0.002
14431 0.995821409166 -23.0229073719 13 0.001 34.409848531 6.00324533778 36.0319073719 -28.6632974928 4.54037361871 0.002 0.002 0.002 0.002
14432 0.99582161094 -23.0229073719 13 0.001 34.409848531 6.00324533778 36.0319073719 -18.2908269116 4.54074117834 0.002 0.002 0.002 0.002
14433 0.995823648879 -23.0229073719 13 0.001 34.409848531 6.00324533778 36.0319073719 -18.289346323 4.54075186414 0.002 0.002 0.002 0.002
14434 0.99582523656 -23.0229073719 13 0.001 34.409848531 6.00324533778 36.0319073719 -18.2893032825 4.54076250651 0.002 0.002 0.002 0.002
14435 0.995826824175 -23.0229073719 13 0.001 34.409848531 6.00324533778 36.0319073719 -18.2892604171 4.54077314902 0.002 0.002 0.002 0.002
14436 0.995828411786 -23.0229073719 13 0.001 34.409848531 6.00324533778 36.0319073719 -18.2892175514 4.54078379167 0.002 0.002 0.002 0.002
14437 0.995829999394 -36.0209073719 0.002 0.001 34.409848531 6.00324533778 36.0319073719 -18.2891746853 4.54079443446 0.002 0.002 0.002 0.002
14438 0.995831586998 -35.9219073719 0.002 0.1 34.409848531 6.00324533778 36.0319073719 -28.6719774633 4.54045379744 0.002 0.002 0.002 0.002
14439 0.995833625242 -35.9219073719 0.002 0.1 34.409848531 6.00324533778 36.0319073719 -28.5944167486 4.54047309547 0.002 0.002 0.002 0.002
14440 0.995836110763 -35.9219073719 0.002 0.1 34.409848531 6.00324533778 36.0319073719 -28.5942952159 4.54048971956 0.002 0.002 0.002 0.002
14441 0.995838592912 -35.9219073719 0.002 0.1 34.409848531 6.00324533778 36.0319073719 -28.5941905236 4.54050634348 0.002 0.002 0.002 0.002
14442 0.995841075051 -35.9219073719 0.002 0.1 34.409848531 6.00324533778 36.0319073719 -28.5940858332 4.54052296775 0.002 0.002 0.002 0.002
14443 0.995843557181 -35.9219073719 0.002 0.1 34.409848531 6.00324533778 36.0319073719 -28.5939811413 4.54053959237 0.002 0.002 0.002 0.002
14444 0.995846039302 -35.9219073719 0.002 0.1 34.409848531 6.00324533778 36.0319073719 -28.5938764481 4.54055621733 0.002 0.002 0.002 0.002
14445 0.995848521414 -35.9219073719 0.002 0.1 34.409848531 6.00324533778 36.0319073719 -28.5937717534 4.54057284264 0.002 0.002 0.002 0.002
14446 0.995851003517 -35.9219073719 0.002 0.1 34.409848531 6.00324533778 36.0319073719 -28.5936670573 4.5405894683 0.002 0.002 0.002 0.002
14447 0.99585348561 -35.9219073719 0.002 0.1 34.409848531 6.00324533778 36.0319073719 -28.5935623597 4.5406060943 0.002 0.002 0.002 0.002
14448 0.995855967695 -35.9219073719 0.002 0.1 34.409848531 6.00324533778 36.0319073719 -28.5934576608 4.54062272065 0.002 0.002 0.002 0.002
14449 0.99585844977 -35.9219073719 0.002 0.1 34.409848531 6.00324533778 36.0319073719 -28.5933529604 4.54063934735 0.002 0.002 0.002 0.002
14450 0.995860931837 -35.9219073719 0.002 0.1 34.409848531 6.00324533778 36.0319073719 -28.5932482587 4.54065597439 0.002 0.002 0.002 0.002
14451 0.995863413894 -35.9219073719 0.002 0.1 34.409848531 6.00324533778 36.0319073719 -28.5931435555 4.54067260178 0.002 0.002 0.002 0.002
14452 0.995865895942 -35.9219073719 0.002 0.1 34.409848531 6.00324533778 36.0319073719 -28.5930388509 4.54068922951 0.002 0.002 0.002 0.002
14453 0.995868377982 -35.9219073719 0.002 0.1 34.409848531 6.00324533778 36.0319073719 -28.5929341448 4.5407058576 0.002 0.002 0.002 0.002
14454 0.995870860012 -35.9219073719 0.002 0.1 34.409848531 6.00324533778 36.0319073719 -28.5928294374 4.54072248602 0.002 0.002 0.002 0.002
14455 0.995873342033 -35.9219073719 0.002 0.1 34.409848531 6.00324533778 36.0319073719 -28.5927247286 4.5407391148 0.002 0.002 0.002 0.002
14456 0.995875824045 -35.9219073719 0.002 0.1 34.409848531 6.00324533778 36.0319073719 -28.5926200183 4.54075574392 0.002 0.002 0.002 0.002
14457 0.995878306047 -35.9219073719 0.002 0.1 34.409848531 6.00324533778 36.0319073719 -28.5925153066 4.54077237339 0.002 0.002 0.002 0.002
14458 0.995880788041 -35.9219073719 0.002 0.1 34.409848531 6.00324533778 36.0319073719 -28.5924105935 4.54078900321 0.002 0.002 0.002 0.002
14459 0.995883270026 -35.9219073719 0.002 0.1 34.409848531 6.00324533778 36.0319073719 -28.592305879 4.54080563337 0.002 0.002 0.002 0.002
14460 0.995885752001 -35.9219073719 0.002 0.1 34.409848531 6.00324533778 36.0319073719 -28.5922011631 4.54082226388 0.002 0.002 0.002 0.002
14461 0.995888233968 -35.9219073719 0.002 0.1 34.409848531 6.00324533778 36.0319073719 -28.5920964457 4.54083889473 0.002 0.002 0.002 0.002
14462 0.995890715925 -36.0209073719 0.002 0.001 34.409848531 6.00324533778 36.0319073719 -28.591991727 4.54085552593 0.002 0.002 0.002 0.002
14463 0.995893197873 -36.0209073719 0.002 0.001 34.409848531 6.00324533778 36.0319073719 -28.6715917181 4.54086945735 0.002 0.002 0.002 0.002
14464 0.995895683272 -36.0209073719 0.002 0.001 34.409848531 6.00324533778 36.0319073719 -28.6715037535 4.54088613496 0.002 0.002 0.002 0.002
14465 0.995898172122 -36.0209073719 0.002 0.001 34.409848531 6.00324533778 36.0319073719 -28.6713984497 4.54090281345 0.002 0.002 0.002 0.002
14466 0.995900660963 -36.0209073719 0.002 0.001 34.409848531 6.00324533778 36.0319073719 -28.6712931413 4.54091949228 0.002 0.002 0.002 0.002
14467 0.995903149795 -36.0209073719 0.002 0.001 34.409848531 6.00324533778 36.0319073719 -28.6711878314 4.54093617147 0.002 0.002 0.002 0.002
14468 0.995905638618 -36.0209073719 0.002 0.001 34.409848531 6.00324533778 36.0319073719 -28.67108252 4.540952851 0.002 0.002 0.002 0.002
14469 0.995908127432 -36.0209073719 0.002 0.001 34.409848531 6.00324533778 36.0319073719 -28.6709772073 4.54096953088 0.002 0.002 0.002 0.002
14470 0.995910616236 -36.0209073719 0.002 0.001 34.409848531 6.00324533778 36.0319073719 -28.6708718931 4.54098621111 0.002 0.002 0.002 0.002
14471 0.995913105032 -36.0209073719 0.002 0.001 34.409848531 6.00324533778 36.0319073719 -28.6707665775 4.54100289169 0.002 0.002 0.002 0.002
14472 0.995915593818 -36.0209073719 0.002 0.001 34.409848531 6.00324533778 36.0319073719 -28.6706612604 4.54101957262 0.002 0.002 0.002 0.002
14473 0.995918082596 -36.0209073719 0.002 0.001 34.409848531 6.00324533778 36.0319073719 -28.670555942 4.54103625389 0.002 0.002 0.002 0.002
14474 0.995920571364 -36.0209073719 0.002 0.001 34.409848531 6.00324533778 36.0319073719 -28.6704506221 4.54105293552 0.002 0.002 0.002 0.002
14475 0.995923060123 -36.0209073719 0.002 0.001 34.409848531 6.00324533778 36.0319073719 -28.6703453008 4.54106961749 0.002 0.002 0.002 0.002
14476 0.995925548872 -36.0209073719 0.002 0.001 34.409848531 6.00324533778 36.0319073719 -28.670239978 4.54108629981 0.002 0.002 0.002 0.002
14477 0.995928037613 -36.0209073719 0.002 0.001 34.409848531 6.00324533778 36.0319073719 -28.6701346538 4.54110298248 0.002 0.002 0.002 0.002
14478 0.995930526345 -36.0209073719 0.002 0.001 34.409848531 6.00324533778 36.0319073719 -28.6700293282 4.5411196655 0.002 0.002 0.002 0.002
14479 0.995933015067 -36.0209073719 0.002 0.001 34.409848531 6.00324533778 36.0319073719 -28.6699240012 4.54113634887 0.002 0.002 0.002 0.002
14480 0.99593550378 -36.0209073719 0.002 0.001 34.409848531 6.00324533778 36.0319073719 -28.6698186727 4.54115303259 0.002 0.002 0.002 0.002
14481 0.995937992484 -36.0209073719 0.002 0.001 34.409848531 6.00324533778 36.0319073719 -28.6697133429 4.54116971665 0.002 0.002 0.002 0.002
14482 0.995940481179 -36.0209073719 0.002 0.001 34.409848531 6.00324533778 36.0319073719 -28.6696080115 4.54118640107 0.002 0.002 0.002 0.002
14483 0.995942969865 -36.0209073719 0.002 0.001 34.409848531 6.00324533778 36.0319073719 -28.6695026788 4.54120308583 0.002 0.002 0.002 0.002
14484 0.995945458542 -36.0209073719 0.002 0.001 34.409848531 6.00324533778 36.0319073719 -28.6693973446 4.54121977094 0.002 0.002 0.002 0.002
14485 0.995947947209 -36.0209073719 0.002 0.001 34.409848531 6.00324533778 36.0319073719 -28.669292009 4.5412364564 0.002 0.002 0.002 0.002
14486 0.995950435868 -36.0209073719 0.002 0.001 34.409848531 6.00324533778 36.0319073719 -28.669186672 4.54125314221 0.002 0.002 0.002 0.002
14487 0.995952924517 -36.0209073719 0.002 0.001 34.409848531 6.00324533778 36.0319073719 -28.6690813335 4.54126982837 0.002 0.002 0.002 0.002
