Image; brightness_0.5_boost_1.0; brightness_0.5_boost_1.1; brightness_0.5_boost_1.2; brightness_0.5_boost_1.3; brightness_0.5_boost_1.4; brightness_0.6_boost_1.0; brightness_0.6_boost_1.1; brightness_0.6_boost_1.2; brightness_0.6_boost_1.3; brightness_0.6_boost_1.4; brightness_0.7_boost_1.0; brightness_0.7_boost_1.1; brightness_0.7_boost_1.2; brightness_0.7_boost_1.3; brightness_0.7_boost_1.4; brightness_0.8_boost_1.0; brightness_0.8_boost_1.1; brightness_0.8_boost_1.2; brightness_0.8_boost_1.3; brightness_0.8_boost_1.4; Histogram Equalization; CLAHE
images\BSR\BSDS500\train\153077.jpg; 4.407381844661201; 4.090075580396256; 3.754662551245322; 3.4364972203143647; 3.1158999440340724; 3.5381099082175895; 3.1588905916015486; 2.774056705243329; 2.4039019133747366; 2.0396356926299446; 2.687460157788274; 2.245814118477492; 1.8293379817030202; 1.4496546536555184; 1.1309367546185498; 1.8643802214983347; 1.4010284467593281; 0.9989598525348743; 0.941862806318752; 1.206889427894459; 5.317635337618098; 0.6488794944807936
images\BSR\BSDS500\train\153093.jpg; 5.699009644912415; 5.132698838618781; 4.563190617455301; 4.006885155128157; 3.460502255262607; 4.546957367964523; 3.879507085706325; 3.224082689983302; 2.5836397968175153; 1.9588445077934211; 3.4295200071720924; 2.670193550242363; 1.9465922808701495; 1.2723203289044684; 0.7461675116814336; 2.3387176153133344; 1.5300600924422822; 0.8464553885940436; 0.7790491710182075; 1.3837187479293873; 3.8963196798131157; 1.0548472987736357
images\BSR\BSDS500\train\155060.jpg; 7.296791649471861; 6.543388066884819; 5.808833739237275; 5.075305610007041; 4.355259167194092; 5.8049728194908035; 4.929773296130527; 4.067295950098254; 3.231049639273408; 2.4194147321930664; 4.34718569067376; 3.360915847473566; 2.4170780508536662; 1.5404909892690044; 0.8598313946796358; 2.9416129245725764; 1.8965985193179202; 1.0174391199828958; 0.9196524643927626; 1.498355414892826; 1.9219487155709283; 0.9821026384225379
images\BSR\BSDS500\train\156079.jpg; 5.918455525375855; 5.7832707657091955; 5.638194877758994; 5.499057601764803; 5.365087163806439; 4.71157798579013; 4.552753477344287; 4.393362045511731; 4.241877244753719; 4.100904844835124; 3.5284607867467144; 3.3495149893154585; 3.1855761278216677; 3.04022386071355; 2.9397934617485313; 2.4446694084726257; 2.269681613705308; 2.135126387992916; 2.1056949098186744; 2.1898791944792664; 4.53158291210086; 1.1154548712502745
images\BSR\BSDS500\train\157036.jpg; 7.0009882706954825; 6.5030849717573505; 6.001012353330132; 5.506644404227602; 5.022800750780885; 5.57767831116404; 4.985244689846638; 4.403845495688974; 3.8380186031800267; 3.2906677954082566; 4.179785533020622; 3.51253686875579; 2.8754903493073454; 2.2772923413841464; 1.832539558567078; 2.824367477853051; 2.1216817336605716; 1.5206469230638202; 1.4437325495603626; 1.835670770278685; 1.442247571719321; 1.9018496944270424
images\BSR\BSDS500\train\159029.jpg; 6.195358928959484; 5.60582584035813; 5.001535210214038; 4.413803760325374; 3.8413430564443907; 4.9414974352397225; 4.239511740469834; 3.5528094837312554; 2.8824231768017428; 2.2339803801496645; 3.725844591516722; 2.9338499232191078; 2.179761845519463; 1.4916591674085364; 0.9949789388709308; 2.537348369015773; 1.7133196435589213; 1.04388113977554; 0.9822662522768147; 1.5333277981138451; 2.1997105460487174; 0.8176102219600255
images\BSR\BSDS500\train\159045.jpg; 5.705080537366835; 5.144524008005255; 4.576839585732262; 4.024023259748711; 3.4827371801557456; 4.577229725038137; 3.912431826539903; 3.265652913834983; 2.6392441732198155; 2.039778125008761; 3.4819840405981775; 2.7374753813520236; 2.043570588009515; 1.4150914619835075; 0.9826721767235054; 2.420646347592641; 1.6732116591554909; 1.0719100234972132; 1.0152325196791834; 1.5277560030519994; 3.553244278125136; 0.9454544584396417
images\BSR\BSDS500\train\159091.jpg; 8.033987123822579; 7.216148504401162; 6.392235200904682; 5.597547515739073; 4.802143814582933; 6.3812083640063255; 5.4242540969527635; 4.478405478242664; 3.570101230005155; 2.667891997133264; 4.779939907429311; 3.7004117706877047; 2.6601910365275567; 1.6804979504850028; 0.9019035192214288; 3.233630700813512; 2.07729697305277; 1.0670792932498703; 1.0019781608670335; 1.9011133695022793; 2.6369377067290647; 0.8441147607080299
images\BSR\BSDS500\train\16052.jpg; 6.434249147640026; 5.76959014919139; 5.11206098099198; 4.46610056482947; 3.83487898595716; 5.11206098099198; 4.33719333370337; 3.5777974660737346; 2.853633699707935; 2.1259560974648317; 3.8348411313224675; 2.9620801693661356; 2.1293314734837496; 1.3674042942149902; 0.7984446039180573; 2.5942665999786794; 1.6838167540585598; 0.9174112762255348; 0.8553547720018367; 1.5629960194965498; 4.1808107820215135; 1.1167771866301828
images\BSR\BSDS500\train\161062.jpg; 8.862101061975942; 7.95508759619446; 7.043934453055428; 6.142701036611951; 5.25032955604334; 7.040890321047493; 5.959966232838963; 4.887263424533136; 3.8459224722563703; 2.8118899378577344; 5.244128597719601; 4.012116892791062; 2.8091197547866376; 1.6362328137350284; 0.632759787290746; 3.487048390320853; 2.1244160581509695; 0.8747495131315407; 0.7838356779852041; 1.9510665153318327; 5.830435250057158; 0.653829051311304
images\BSR\BSDS500\train\163014.jpg; 7.658473813045637; 6.858025762622863; 6.043037220555063; 5.289637274436542; 4.549183350970234; 6.042387970274955; 5.14225590852408; 4.233569149172474; 3.355023846691283; 2.490993763228846; 4.547722994792509; 3.4894687995880815; 2.493009042553211; 1.5345767977759908; 0.7096885720385243; 3.0357396952594424; 1.926840043890089; 0.8937320208148032; 0.8350113447758359; 1.775033150196676; 4.480438661684662; 0.9371789620659691
images\BSR\BSDS500\train\163062.jpg; 7.136258667578864; 6.404472792068855; 5.682523208238514; 4.975863579733467; 4.2878372131904054; 5.653920606239813; 4.807686357942081; 3.98770063476934; 3.1792090711876226; 2.3840045198273327; 4.232276000085179; 3.274086677682441; 2.3625055230443186; 1.5075317895320584; 0.8274531693659078; 2.8318750057218107; 1.8332651361805348; 0.942129699475407; 0.8653598007897164; 1.6689046844781106; 4.788461604023223; 0.7493778629911853
images\BSR\BSDS500\train\164074.jpg; 5.118872344469528; 4.607980121984176; 4.092767989934138; 3.604620339439405; 3.1105162585146857; 4.092757340179565; 3.508100344908608; 2.919439792738783; 2.363678593069791; 1.8248900970344368; 3.110451555441664; 2.4482370253676584; 1.8272405332637143; 1.2956797813416983; 0.9240093670788515; 2.164278850878625; 1.5008990018746164; 0.9963190312225734; 0.9482484415421285; 1.3911708022085647; 5.26372600926783; 1.3653601355708649
images\BSR\BSDS500\train\166081.jpg; 5.760204956831616; 5.2990932492662735; 4.836666726799195; 4.385498861874651; 3.940121032026447; 4.593623914355213; 4.054035566793449; 3.519529144296766; 3.004340346233779; 2.5025626000385612; 3.4562156558090336; 2.846495801991015; 2.2652785987074857; 1.7423618212257415; 1.388683592486141; 2.3479472675611808; 1.7181001198791772; 1.2195803814059298; 1.1739458170777404; 1.6092679903647593; 4.208994261630245; 2.5669746733848484
images\BSR\BSDS500\train\169012.jpg; 6.675108977942728; 6.04992513965249; 5.4299788536227025; 4.819953328097037; 4.2290874084592485; 5.338852823781784; 4.613036882655874; 3.896918498582784; 3.2177298938668377; 2.56676588180523; 4.049635520088964; 3.237164881755566; 2.480685365869993; 1.789329896360394; 1.3144413532108012; 2.8154446815332914; 1.9874652597415492; 1.3316462846422412; 1.2477465602587006; 1.7349758759840188; 1.7516164070962352; 2.0128898036158573
images\BSR\BSDS500\train\170054.jpg; 9.733070446449455; 8.730577601125598; 7.73391334758439; 6.763830715502929; 5.813026569834441; 7.71422082642466; 6.552116295226246; 5.405858882442788; 4.297879992176183; 3.197884809679821; 5.774638700914384; 4.4526026783786685; 3.179983525777177; 1.9742645608257083; 1.0533572939030684; 3.8779283115949665; 2.457118784250447; 1.2374013793691134; 1.0752178905554308; 1.7850327739196328; 6.590059693840626; 1.1491688542905798
images\BSR\BSDS500\train\172032.jpg; 8.165741385807106; 7.992447825105528; 7.8148668159034855; 7.644643465333134; 7.477100672455507; 6.487000529378592; 6.283919646630576; 6.079474787891446; 5.885075446191457; 5.6970852572091095; 4.853779720659506; 4.624028981086999; 4.402950343495453; 4.194692842929123; 4.040571454520632; 3.246292128892526; 3.0015810734986257; 2.7993971698731817; 2.772522363158943; 2.9434228135005855; 5.0251823514295895; 1.6027426547717223
images\BSR\BSDS500\train\173036.jpg; 5.401100510217767; 4.862759418459257; 4.330564965113322; 3.8008195631720443; 3.258357899516147; 4.328438055517856; 3.682003867885333; 3.047963709376391; 2.437438327037128; 1.85216901227682; 3.253894433592894; 2.530332550520249; 1.852550091817488; 1.2038382931537337; 0.7503577775799988; 2.2318563263164557; 1.4693395481744655; 0.8497231024676934; 0.7826378011652593; 1.3160572310957888; 4.313554646234875; 1.099328380871022
images\BSR\BSDS500\train\176019.jpg; 6.151720894710285; 5.594379358041516; 5.03041564610781; 4.475952315250862; 3.946341621677913; 4.9113325279509406; 4.253183979336093; 3.6132851760550393; 3.001442015837704; 2.4116491324205143; 3.712712847221606; 2.982930279360669; 2.300955716906817; 1.7204312454371748; 1.360436624644737; 2.5652834546658645; 1.840460499840544; 1.313912761709251; 1.2651773177000534; 1.6980579803295488; 4.343583763272209; 1.7129935937259855
images\BSR\BSDS500\train\176035.jpg; 8.002097388705119; 7.181798449409153; 6.350230354109465; 5.559936226718705; 4.764792612812893; 6.334303592360531; 5.376354231915179; 4.435364226675152; 3.5220651809107264; 2.6222198039071265; 4.7334600733482315; 3.6485156424773506; 2.6088114451994557; 1.6110879198032158; 0.841270420380816; 3.1742516653404973; 2.016726235762956; 1.010140942564099; 0.8069778924400072; 1.2668131242880654; 2.637755274685424; 2.0677269742377513
images\BSR\BSDS500\train\176039.jpg; 7.379042169693946; 7.025063062881369; 6.6687400894349285; 6.3187105679004; 5.975566813687968; 5.840199233695519; 5.422429406655546; 5.015702890627825; 4.614216026486557; 4.225603444588607; 4.368589592157146; 3.8978217045424883; 3.4463131298142753; 3.0179918775865047; 2.698068957231816; 2.927081993805445; 2.421380732269619; 1.9893083946042291; 1.941437649549922; 2.2243148614851185; 2.5312145615517383; 1.8272480155483162
images\BSR\BSDS500\train\178054.jpg; 5.949404627593003; 5.497941926837173; 5.043940298165912; 4.60345489610191; 4.165735538103677; 4.739142438713609; 4.208681972693906; 3.6850597084251473; 3.1922104098044897; 2.7116791631779877; 3.5590806341398467; 2.9698498257278536; 2.413047939299921; 1.8916900391056848; 1.510031159035879; 2.4185599325100298; 1.8044666241550507; 1.2926804566298546; 1.244003692660963; 1.7086089207864559; 4.001204808695379; 2.6702427453469073
images\BSR\BSDS500\train\181018.jpg; 4.602839205420466; 4.314072648933942; 4.026427768478585; 3.7446657210611454; 3.462083401794308; 3.7168520915227057; 3.376431760535296; 3.0399726184142772; 2.7168285603363023; 2.394142407034698; 2.817026219709446; 2.433024145253659; 2.0569688026387527; 1.7154105834536013; 1.4591620662490643; 1.9301450032669416; 1.521551171280267; 1.1828559265363996; 1.1029321291364236; 1.2897643863999944; 5.048660420736205; 2.335127639551857
images\BSR\BSDS500\train\181079.jpg; 6.6509649994535085; 6.110317017398984; 5.574181598624649; 5.049006368138156; 4.528636546608871; 5.293794812933031; 4.66237443511682; 4.042376290436096; 3.4392493148472543; 2.8450622711935636; 3.977408887292609; 3.2630990690550634; 2.5756873727827836; 1.925298499433982; 1.41651129038601; 2.6911876718564463; 1.9353011261887016; 1.263429360449235; 1.1924927948778978; 1.757398705608946; 2.583923633726616; 1.825734816829011
images\BSR\BSDS500\train\181091.jpg; 7.339156341380424; 6.7492890102454535; 6.155985915984195; 5.579221723408765; 5.005858761360592; 5.836584431359131; 5.146384923404392; 4.461507244984783; 3.801009442363067; 3.158064466258201; 4.377194125332816; 3.594929300624826; 2.8489653793279537; 2.152127856591775; 1.6328656028879562; 2.956408002033655; 2.137399561822944; 1.438723428627676; 1.286039777938958; 1.562351395859719; 2.2971428427253264; 1.682096769651304
images\BSR\BSDS500\train\183055.jpg; 7.703885170332702; 6.972208555886779; 6.223862844976502; 5.497957478407651; 4.760247087796809; 6.120778150538968; 5.245254050368922; 4.374940602069279; 3.5191421858729117; 2.6891721783193745; 4.555380245691168; 3.5514084055654753; 2.5882907488097864; 1.6563899763283703; 0.8465891533456376; 3.0221795603325234; 1.9504124168378096; 0.949186248647398; 0.8649379030981501; 1.8055567828413617; 4.223142023849713; 1.371265428459376
images\BSR\BSDS500\train\183087.jpg; 8.239360548312662; 7.400592466385575; 6.532705720443939; 5.686723522971112; 4.865092639458888; 6.532705720443939; 5.524218103289592; 4.533520662570737; 3.5744121392926695; 2.6226032303482976; 4.865092639458888; 3.7281101245090453; 2.623574385967435; 1.5462456340712134; 0.6457065322129448; 3.2465580882235465; 1.9979038007066396; 0.8613734755419582; 0.7886884409036347; 1.8551006873758102; 4.224391946951174; 1.2601684745256339
images\BSR\BSDS500\train\187003.jpg; 6.395617082015624; 5.777827632931412; 5.159389905848071; 4.551008749768483; 3.9707062848590198; 5.082341890086194; 4.359069326822958; 3.648251575371167; 2.951092075049366; 2.2856870273116994; 3.812377603089097; 2.985898177315511; 2.211060447158207; 1.4809414152358331; 0.9529404712390999; 2.5690513244684734; 1.702945775472685; 0.9939408006576926; 0.9211448299265719; 1.472696486755655; 2.898218697228839; 1.6197978900062022
images\BSR\BSDS500\train\187029.jpg; 6.150076273473716; 5.536060925885172; 4.909636335432093; 4.297368982722005; 3.7015714890152847; 4.8939376278683255; 4.166793904493602; 3.448654432910956; 2.7518564899786266; 2.069457084567382; 3.6709585547368278; 2.8509180205743605; 2.057684701629412; 1.3034437540868815; 0.6873742222164256; 2.4800687228423355; 1.6045606283264524; 0.8257701433317703; 0.7508583171975025; 1.4629307196693548; 3.0186249366225613; 0.7144828737875263
images\BSR\BSDS500\train\187039.jpg; 7.154606382640297; 6.416804229074975; 5.684284979789376; 4.969165156851299; 4.270421202605432; 5.684284979789376; 4.8288911761735696; 3.9883471148691867; 3.1827628648356074; 2.390102916125409; 4.270421202605432; 3.3072713872635005; 2.3925188831884023; 1.543089295492966; 0.934720396115282; 2.8987518719159335; 1.889147283292673; 1.0596435964922217; 0.9989182344815547; 1.7060537930630397; 2.256971182986787; 1.0315181050483873
images\BSR\BSDS500\train\187071.jpg; 7.612833305469267; 7.076462924674064; 6.536479244036952; 6.010982598535617; 5.490488556614472; 6.050383785642438; 5.420352865664047; 4.80038843892308; 4.199955372541864; 3.6081899651007645; 4.530891546036924; 3.8192926365419733; 3.134550162736112; 2.501738768706164; 2.0311369660705854; 3.0441731178862548; 2.289081946085294; 1.658494459791721; 1.603434611783583; 2.1261253326382974; 3.452584478665427; 0.9794871661297104
images\BSR\BSDS500\train\187083.jpg; 6.667908785578898; 5.970231955523298; 5.266450944723842; 4.592525450433276; 3.9390355756476723; 5.266427729575598; 4.467934175633138; 3.672696529270931; 2.90803726586457; 2.15460209830724; 3.9389641992730073; 3.0325887928524216; 2.157137227461169; 1.328594923577764; 0.6380011192976257; 2.6375922671809087; 1.6731385868258855; 0.8002954750063036; 0.7219202895124085; 1.520956878449015; 3.199651270380007; 0.7648578716897272
images\BSR\BSDS500\train\188005.jpg; 5.6743368987771206; 5.515629474997836; 5.351227239362794; 5.187609939670699; 5.03079546762468; 4.535825340423319; 4.3422271736476805; 4.15331228560554; 3.9702576034988466; 3.789517893594367; 3.4031774333694136; 3.1880762991514; 2.977825001311955; 2.7831907046848947; 2.633951152943707; 2.3030267796793393; 2.0717743243753852; 1.8773534273784147; 1.8559375667117322; 2.0255905431914822; 2.1975855485788247; 0.6348054240529015
images\BSR\BSDS500\train\188063.jpg; 5.6032211989649054; 5.356907883756454; 5.104723827199907; 4.856846220838653; 4.6140956335877785; 4.47107347032402; 4.175004967200939; 3.8869535287478123; 3.602130109830774; 3.3279248787142364; 3.3569618662191827; 3.024852115880026; 2.7070785626921414; 2.4091094484781093; 2.177396942185419; 2.2786102603920058; 1.9255294598617974; 1.6242986168080467; 1.593858391288093; 1.8654220857977244; 4.776231638683021; 1.0561929408418604
images\BSR\BSDS500\train\188091.jpg; 6.042365399719531; 5.839215349821602; 5.631037286996326; 5.42619403302595; 5.226823787127363; 4.808632487197362; 4.5642563494887645; 4.329413683415816; 4.091748033148409; 3.8606956619414996; 3.5981806605582527; 3.3217720961342616; 3.051559141329832; 2.7936036271842344; 2.583744743090164; 2.388357302109614; 2.0878803681908105; 1.8158336969325877; 1.7946176389963122; 2.045024348712544; 4.02323077645146; 2.984763673092851
images\BSR\BSDS500\train\189003.jpg; 6.6805033730810255; 6.072642103320214; 5.4646203780021585; 4.870416610149213; 4.286622859107747; 5.335803579892657; 4.6241271002350235; 3.9282580837305887; 3.2423792409550187; 2.579253927623706; 4.0317403053914065; 3.2271000570491815; 2.4538528840705034; 1.7299992956235843; 1.1516205000522024; 2.7677832367435933; 1.9090241971838044; 1.1680522795401014; 1.053161490512299; 1.5059085339942146; 1.4683741318244974; 0.79273918933457
images\BSR\BSDS500\train\189011.jpg; 8.740040924905292; 7.843147624127207; 6.941530616214958; 6.062110750194591; 5.187731928907178; 6.941530616214958; 5.887122908810456; 4.831368686581045; 3.809294923534759; 2.7939027130286958; 5.187731928907178; 3.9691819180322003; 2.795634878946084; 1.6602708491396458; 0.6750442063049389; 3.456610893818372; 2.1360401051594575; 0.9188230398052156; 0.8272103506368783; 1.8920101727697567; 3.1149601299697385; 1.0426129736759553
images\BSR\BSDS500\train\196015.jpg; 5.160608994339143; 4.649211146459961; 4.121175407707871; 3.60944451168785; 3.1160652025571; 4.120876853618973; 3.509950505988757; 2.9123929218668536; 2.31652485688178; 1.749917567004466; 3.1158924750095154; 2.4078435872302384; 1.753596263513047; 1.1425229479859034; 0.6882079927607281; 2.1191867303518106; 1.390133700099655; 0.7909940772033422; 0.7173027563446912; 1.2446603869521404; 5.786841444343791; 0.7368597850280997
images\BSR\BSDS500\train\198004.jpg; 9.282267704408174; 8.303492557656378; 7.3397516449182065; 6.3930215011771265; 5.455517751933271; 7.3397516449182065; 6.20060989737987; 5.081192845772123; 4.002934925413534; 2.9187569534246656; 5.455517751933271; 4.166828433331218; 2.9196913902743047; 1.7261516582293166; 0.6929504728685946; 3.61613894819856; 2.229434954511758; 0.9447161508776277; 0.7359676699977282; 1.476042536865399; 5.5465432862717154; 1.1755233900342228
images\BSR\BSDS500\train\198023.jpg; 5.449463715842947; 4.913954618373884; 4.388048007915566; 3.8922861146697323; 3.4017147324664774; 4.315570523566003; 3.719897425557527; 3.131053493984448; 2.575358984278801; 2.0280176405309667; 3.26110016411413; 2.59273694815408; 1.9596605301697358; 1.3804635924440012; 0.9572861811553871; 2.250224897273844; 1.5501594253009034; 0.9867570263876019; 0.9355812097689469; 1.384999491173417; 3.7843540507692426; 1.1541604860768178
images\BSR\BSDS500\train\198054.jpg; 5.553459119136022; 4.991507695391684; 4.4352698792533385; 3.9032638485386713; 3.386024612471906; 4.435153474740199; 3.8010671546154127; 3.175612044564833; 2.5760972973236833; 2.000018658132211; 3.385773820447556; 2.6646788649078483; 2.001095206961477; 1.4008526069812692; 0.9429832578869001; 2.373556133302985; 1.6382696130562733; 1.044340468693673; 0.9562372736695499; 1.4013952555336506; 3.5958944275104905; 0.8920034623862644
images\BSR\BSDS500\train\20008.jpg; 7.321180859047407; 6.885877957052049; 6.4561864939297235; 6.037421764734355; 5.621487150872833; 5.822879300639417; 5.32050963189216; 4.830107206498995; 4.350089266677753; 3.881792830304532; 4.369774665238448; 3.8010497663185925; 3.2592067568556553; 2.751256782646392; 2.372739392393055; 2.940317969094162; 2.34411438767537; 1.840671110693411; 1.787719997937199; 2.228441181893589; 3.209296958098277; 2.9813576650177245
images\BSR\BSDS500\train\202012.jpg; 5.898547311009047; 5.309910089807275; 4.722594134693585; 4.146895160462794; 3.5862074115966673; 4.722523887856149; 4.034113490241607; 3.3611910257931275; 2.7230084013228812; 2.1062167956982782; 3.5860543474825644; 2.824368822986929; 2.1069935939855426; 1.467559790562577; 1.0683291908120294; 2.4978730992543436; 1.719077330685462; 1.1444797954077508; 1.0995086210337588; 1.5979430304645086; 2.8231525336157843; 1.0422219126577048
images\BSR\BSDS500\train\207056.jpg; 6.146299608536059; 5.454806351308386; 4.7955184379298865; 4.176677346634052; 3.5676071734950985; 4.795520262670629; 4.049028929350464; 3.3339019785534094; 2.6418190201901424; 1.9551954684820294; 3.567605366160519; 2.739678726768741; 1.9601543943366846; 1.2542589771945702; 0.7291145271629452; 2.3933124489742896; 1.545263581172505; 0.8347594965190586; 0.7279327705443095; 1.3235586952121312; 7.814913030302634; 1.0802429148709718
images\BSR\BSDS500\train\209070.jpg; 7.204022602464385; 6.531569682238464; 5.854339412089854; 5.182447851006112; 4.53192265302731; 5.732100096436194; 4.935036806759858; 4.155575476753425; 3.3896177030940047; 2.6481410772456813; 4.292749873973547; 3.3945550457605314; 2.5305593151061565; 1.7109476651502558; 1.0761612588215435; 2.895716607887231; 1.9373059661545116; 1.1004594002572503; 1.0232651813706843; 1.7465808202922766; 2.3562956683220633; 2.583312779597919
images\BSR\BSDS500\train\2092.jpg; 6.571377315223505; 6.378945070783691; 6.190740170574566; 6.002709173596718; 5.818774593178426; 5.2302854377040555; 5.004004292449108; 4.785069879282646; 4.578611314339255; 4.37803071449469; 3.8934887065500163; 3.645727958583479; 3.4151343617338474; 3.2118687599837137; 3.082199358884587; 2.6411280271092643; 2.3902578048066765; 2.204137579747944; 2.188091210321851; 2.340981857878053; 2.3110242164027595; 0.5951809407574548
images\BSR\BSDS500\train\216041.jpg; 7.938671005171736; 7.177101942453612; 6.436526358189472; 5.713419447292646; 4.974452188124193; 6.302290047162646; 5.429798115230241; 4.552864984701173; 3.7045170402094936; 2.884423472507097; 4.707431558574636; 3.708383527943815; 2.751260612326982; 1.857160690234426; 1.139111841678719; 3.152247902851409; 2.1008845041528788; 1.1713412599310506; 1.1037325579134256; 1.9314748445473546; 3.2149780033762623; 0.7299505199403147
images\BSR\BSDS500\train\216053.jpg; 7.372823256937963; 6.933422193248158; 6.5005158522415245; 6.068466375791518; 5.649517434827141; 5.859896669492198; 5.347622898174664; 4.847580597699607; 4.355500442571948; 3.8746070468555804; 4.382656995874754; 3.801941700103664; 3.2477166818154837; 2.740028543708478; 2.3713699060060303; 2.9475475126640536; 2.341685523866749; 1.8378496793162866; 1.795116505078783; 2.2000914674018577; 3.2190377609181113; 0.7027939391645522
images\BSR\BSDS500\train\216066.jpg; 6.759042783045814; 6.3444154576597676; 5.92845824783357; 5.521481665090603; 5.124817412863918; 5.377232270054599; 4.891014163277468; 4.408997268711856; 3.942336134166037; 3.4868218048859054; 4.022914705087094; 3.4697410328496687; 2.9350331059419266; 2.4443560963219344; 2.108562868853509; 2.710280595148211; 2.1256118547705714; 1.6556719161732594; 1.617019495039817; 2.0364946705464604; 3.451769527391494; 0.8348798159762555
images\BSR\BSDS500\train\22013.jpg; 5.021637280483583; 4.692147126891999; 4.352785233755998; 4.0275714492812185; 3.7052709120448175; 4.017541982313426; 3.629546773958366; 3.24478677089374; 2.875249373561361; 2.514267036828362; 3.027106757838664; 2.591132569549313; 2.1720416990271842; 1.7978151907958844; 1.5439365965543237; 2.076586782596244; 1.6277609238069484; 1.275807284469805; 1.2353491628605013; 1.5327398693012249; 3.531400136443779; 0.6729859788637277
images\BSR\BSDS500\train\22090.jpg; 7.75324287447906; 7.635116861627561; 7.51514299826781; 7.401830596289508; 7.288117151201654; 6.145515406799555; 6.007577001561597; 5.874726735489657; 5.742769415487965; 5.6136585858129076; 4.605053225740443; 4.449167461200592; 4.301480212167814; 4.161355247523473; 4.055999784869142; 3.079034554152671; 2.914672282895813; 2.7754269198936847; 2.7459463403877002; 2.816688790369223; 4.078939182163496; 0.6137895552926824
images\BSR\BSDS500\train\22093.jpg; 7.7142664530743295; 7.130838441328337; 6.5464581131131085; 5.994120071285297; 5.43340703234456; 6.127553018735512; 5.454518491427119; 4.79958321705458; 4.159345761418585; 3.5205735675103913; 4.614583841212185; 3.851148143646193; 3.1181414134669607; 2.432068184257912; 1.899307952160436; 3.1293980870149523; 2.3315914101450863; 1.633049754752782; 1.4106169704297213; 1.6128363626617706; 1.7032720902240828; 0.8690642479783128
images\BSR\BSDS500\train\225017.jpg; 8.195747026870242; 8.046567087368803; 7.897827365498086; 7.75509730028124; 7.612653780075954; 6.516872423079609; 6.344937518941605; 6.17582239756282; 6.010049541748383; 5.848242377808332; 4.881438657102482; 4.688345271300307; 4.500245274302382; 4.322437412067673; 4.189762862867622; 3.3041083578445556; 3.0945210566696657; 2.914533685514669; 2.8905004524592033; 2.9777205613446007; 4.59911059988369; 0.8755577054123658
images\BSR\BSDS500\train\227040.jpg; 6.99095404566898; 6.558899842710862; 6.130408006499908; 5.706206671804825; 5.290794961415468; 5.55565955674968; 5.0499235214566704; 4.542281534861773; 4.052451311993795; 3.5681291179197405; 4.153296418147223; 3.5703325056862134; 3.0053317440282927; 2.4686357912968173; 2.0500501560492808; 2.7630508842327957; 2.132314014382837; 1.584678976315561; 1.5438192174048257; 2.045794783802236; 5.114250377353171; 1.3196510625752322
images\BSR\BSDS500\train\227046.jpg; 7.284660961255689; 6.945506256538837; 6.608265217760353; 6.277356259798762; 5.948620872687325; 5.77847203161414; 5.382420586471804; 4.990248823087505; 4.611179226886308; 4.2413920712916315; 4.316550170144303; 3.868592392054146; 3.4380649344524046; 3.046640072997541; 2.780805067186832; 2.891049711733133; 2.42322145561538; 2.0451539558112115; 1.9893839576422279; 2.2297037650655094; 2.307948811471655; 2.073493327462595
images\BSR\BSDS500\train\23025.jpg; 6.808108821503045; 6.4404549701650895; 6.068544579791633; 5.7042388268829995; 5.346440401027384; 5.419488171508513; 4.981124462970196; 4.549458343596521; 4.136185574966424; 3.72721785694754; 4.057484933399856; 3.5641346668543115; 3.088348750374847; 2.6401261085905654; 2.2993662809224524; 2.7313086068449604; 2.2036693672726533; 1.7465053438839706; 1.7031843548041987; 2.108554155135555; 1.226473533716014; 0.575670003861075
images\BSR\BSDS500\train\23080.jpg; 7.75968751294049; 7.202763650280683; 6.651471346569804; 6.110394128554866; 5.574957031989765; 6.159655524282083; 5.514277674679663; 4.873020485438662; 4.2484921070381; 3.637877148584597; 4.605465757744617; 3.869327062015714; 3.1598489129294562; 2.4729343208981507; 1.9484120473250526; 3.0868854963624477; 2.2857337721210786; 1.5890558624432334; 1.527656115696776; 2.142198553835151; 3.1422318081131633; 0.8120800135688109
images\BSR\BSDS500\train\23084.jpg; 6.41637628225452; 5.839880744922446; 5.249681824883517; 4.677783333020329; 4.131043882624905; 5.119405452634752; 4.434141328065387; 3.7721700938404394; 3.125513194845649; 2.4894005285527854; 3.869531077033809; 3.094783113594134; 2.360460758835436; 1.6820410702994324; 1.1469728001439994; 2.647387636784022; 1.8380280768706188; 1.1382386723880529; 1.0510339036194356; 1.6118289492305347; 1.9552702667852129; 0.7413182060151264
images\BSR\BSDS500\train\231015.jpg; 8.152193154184067; 7.4163651327612365; 6.683589589454026; 5.970597744219402; 5.263824157276208; 6.480631434147878; 5.628794240645327; 4.781793057387521; 3.9679841511411547; 3.1815587453010803; 4.866927055769217; 3.9134031734988257; 2.9885068338738408; 2.142680285897298; 1.5151623288242029; 3.310694298717725; 2.3053194920200513; 1.4750545550089245; 1.302996258798525; 1.7114791686999191; 2.3939505936801093; 1.6788751996070563
