Image; Original Power; brightness_0.5_boost_1.0; brightness_0.5_boost_1.1; brightness_0.5_boost_1.2; brightness_0.5_boost_1.3; brightness_0.5_boost_1.4; brightness_0.6_boost_1.0; brightness_0.6_boost_1.1; brightness_0.6_boost_1.2; brightness_0.6_boost_1.3; brightness_0.6_boost_1.4; brightness_0.7_boost_1.0; brightness_0.7_boost_1.1; brightness_0.7_boost_1.2; brightness_0.7_boost_1.3; brightness_0.7_boost_1.4; brightness_0.8_boost_1.0; brightness_0.8_boost_1.1; brightness_0.8_boost_1.2; brightness_0.8_boost_1.3; brightness_0.8_boost_1.4; Histogram Equalization; CLAHE
images\BSR\BSDS500\train\183055.jpg; 4.038562454458323; 2.3493385510978113; 2.5143371661643408; 2.6791587954099016; 2.8416378248470324; 3.0004370177877173; 2.7038050898001043; 2.8984218176237078; 3.088222374975452; 3.275009893596171; 3.45861587065027; 3.049020682325568; 3.268114014288604; 3.48244867267909; 3.692853999243956; 3.900848498278492; 3.3859788016729793; 3.6271502788410164; 3.8642104982752086; 4.098761143583441; 4.327084430122343; 3.715339047295939; 4.29764908450007
images\BSR\BSDS500\train\183087.jpg; 4.347496162980371; 2.5300503460365027; 2.7213581407821534; 2.912313601449873; 3.1000730894487525; 3.283740747486751; 2.912313601449873; 3.1368742519717236; 3.356752575641111; 3.572944850319106; 3.785155645220804; 3.283740747486751; 3.5371583198631362; 3.7849739150674084; 4.028477241937154; 4.267921090704883; 3.646231532019187; 3.9252218168222974; 4.2002566931730705; 4.470180559394926; 4.734241344893189; 3.5604893579647428; 4.0923888350494355
images\BSR\BSDS500\train\187003.jpg; 3.1025539202183605; 1.8012511343792876; 1.9270051137818918; 2.054481590997364; 2.1793568430769628; 2.301492525724519; 2.072815355307799; 2.2221639464369107; 2.3685929970727893; 2.512440012533019; 2.653841750476656; 2.337648386207027; 2.506628305640244; 2.671418322564436; 2.8339127779193585; 2.9934746693049137; 2.5974899490236862; 2.782572434133; 2.9657321812612913; 3.1438030974093927; 3.301355694175842; 3.4935037614000186; 2.8484855721340043
images\BSR\BSDS500\train\187029.jpg; 2.817520168869553; 1.6339532958424228; 1.7542283966526435; 1.8765100159746833; 1.9961212548010385; 2.1133417530135823; 1.880264870634143; 2.022924286814902; 2.163838640181243; 2.30196339783028; 2.4374227899222367; 2.1207493382968634; 2.2828202437364125; 2.4408023652035125; 2.596777277226235; 2.7482357999328006; 2.3569998765793136; 2.534190304375091; 2.7095038732268146; 2.8827800675458555; 3.0512823410028163; 3.308022145366875; 2.736848498693636
images\BSR\BSDS500\train\187039.jpg; 3.303509565156827; 1.9184750338582715; 2.063270000820925; 2.208494589421663; 2.3511557950183986; 2.4906328759786756; 2.208494589421663; 2.3789670643323495; 2.5463046518236476; 2.7105006078524805; 2.871893283914326; 2.4906328759786756; 2.6833500914537605; 2.8716340020086806; 3.0568132356371893; 3.238410130905044; 2.767037917980252; 2.978483078275844; 3.1873965326337297; 3.389533016865803; 3.5777783613509837; 3.1226449683482915; 3.1985492237473463
images\BSR\BSDS500\train\187071.jpg; 3.9099741803789776; 2.2736885326886282; 2.389147361248998; 2.5050395855540115; 2.6186330019696538; 2.729992258494035; 2.617415678139873; 2.753298949898462; 2.8866659599470967; 3.0176163446204347; 3.1464287055963207; 2.9512313411317237; 3.10490434889409; 3.255141687400708; 3.4028494889512375; 3.5475190550386086; 3.2776448749793268; 3.4465032985561286; 3.612930910036309; 3.7718193512295266; 3.918066789827982; 3.5146279630217907; 3.770795515302651
images\BSR\BSDS500\train\187083.jpg; 2.610813393072644; 1.5120955662367437; 1.6256069687414407; 1.7405669648810957; 1.8532420559261846; 1.9635196718815255; 1.7405800000884226; 1.8746293968078451; 2.0077734989839584; 2.1377384732527163; 2.265091010176114; 1.9635468200607233; 2.116128872003731; 2.2647846707351174; 2.411519718739307; 2.553209387822543; 2.1826240250877387; 2.349362005861681; 2.5139622902972536; 2.6777498426229625; 2.836084239680261; 2.970136042431078; 2.5239710916408766
images\BSR\BSDS500\train\188005.jpg; 3.0452619818311577; 1.7673468720849321; 1.804122319395485; 1.8417379607680713; 1.8785827569794646; 1.9146213434517352; 2.0342085602854083; 2.078338975925715; 2.1215430506480755; 2.1639624841734855; 2.2057121171897647; 2.294047255904537; 2.3438831952644676; 2.392571215250909; 2.4404969376260492; 2.487650524704245; 2.5489573870620212; 2.6035631605925684; 2.657608497294987; 2.710633902943756; 2.7616934802975783; 3.386301899397852; 2.989794152037185
images\BSR\BSDS500\train\188063.jpg; 3.1101284410259358; 1.8054744865903063; 1.8635115829996236; 1.921669160628079; 1.9788642290536889; 2.034843714523849; 2.0782850847912857; 2.1465538538775966; 2.213596738382697; 2.279516119994789; 2.3440282590052792; 2.343988103719693; 2.4212339006477483; 2.496505672993505; 2.570849373961251; 2.6433436724481694; 2.6044133927237456; 2.689167910247679; 2.7729746001654068; 2.855118399175471; 2.935623807474443; 3.6236520997851507; 2.914815519476275
images\BSR\BSDS500\train\188091.jpg; 3.413423460487104; 1.9832706590677842; 2.0304025399738914; 2.077529352588422; 2.123749199143393; 2.1691192830427277; 2.2828955791837666; 2.3382645177334114; 2.3923858648831726; 2.4457009541910106; 2.4980196310685647; 2.574534330436907; 2.6369786151668357; 2.698044454542295; 2.7581363903215452; 2.817264612876998; 2.8598570222953072; 2.928642122272866; 2.99643211277518; 3.0630402534209438; 3.127528880075305; 3.7168896922010375; 2.70222517480528
images\BSR\BSDS500\train\189003.jpg; 3.4461418007379203; 2.0019761657293556; 2.137164939924596; 2.272690422495812; 2.40538499187105; 2.5352051282246384; 2.304295231522754; 2.4626613423904984; 2.6183877245082066; 2.7720849772641594; 2.9234586133212233; 2.5977057922387017; 2.778202186763713; 2.9541877087341555; 3.1272860778197833; 3.294687515226351; 2.886096007420931; 3.0832459338610128; 3.278447842919362; 3.452777815548976; 3.5870085667026994; 3.3401459729292027; 3.4194902195462245
images\BSR\BSDS500\train\189011.jpg; 3.619033025937402; 2.1031350612901423; 2.261538181959328; 2.4208644377787194; 2.57684973592783; 2.7297279982559703; 2.4208644377787194; 2.6072814904993065; 2.790651188313782; 2.970614903592029; 3.147355119342034; 2.7297279982559703; 2.940867260919306; 3.1471197274646863; 3.3501552804549384; 3.5487322249553706; 3.0322802271524685; 3.2639917423472244; 3.4929003337669915; 3.7129702227847643; 3.915676916010932; 3.1189992880716093; 3.4770605865823088
images\BSR\BSDS500\train\196015.jpg; 2.317453891915518; 1.3416298444773262; 1.4411272463034317; 1.5432127620852196; 1.6433059993768537; 1.7407572119422299; 1.543327002164868; 1.6622333854335847; 1.7801763891924167; 1.8950934029247812; 2.007964961406096; 1.740962090454338; 1.8764290417450935; 2.0077111556452514; 2.137865420761092; 2.2648042124353656; 1.936322682466616; 2.0838776568063495; 2.230453078322007; 2.37375695841219; 2.513753895967216; 3.337788063776871; 2.2506496066231807
images\BSR\BSDS500\train\198004.jpg; 4.158256538345985; 2.4180851440307656; 2.6015791545104365; 2.7847461336652977; 2.963503670026633; 3.1395095927239565; 2.7847461336652977; 2.999075953123028; 3.2091357534797322; 3.4158037422295773; 3.61940113034822; 3.1395095927239565; 3.3819900910643113; 3.6192588054090993; 3.852449811438009; 4.080277554659156; 3.486673824375119; 3.753154334379844; 4.01568331022956; 4.238356706859374; 4.3905543899479165; 3.193091145695978; 3.9932031521079767
images\BSR\BSDS500\train\198023.jpg; 2.5245456833268216; 1.4630464626312054; 1.564179696341419; 1.6691199285648763; 1.7708453284732453; 1.8707797289143915; 1.6827225988198302; 1.8043622544242295; 1.9244797548639567; 2.0423716905854103; 2.1583430178168768; 1.897590958671311; 2.036155533041038; 2.1713306580491105; 2.305077227368846; 2.4349387985950863; 2.110237725120109; 2.2606441371734376; 2.4107248268539956; 2.555660677518042; 2.685816573924245; 3.2214516572853036; 2.339181250326533
images\BSR\BSDS500\train\198054.jpg; 2.7116293336782826; 1.5724251555810123; 1.6893320252319433; 1.8090470669976573; 1.9253745042256292; 2.039889043099657; 1.8091425675600175; 1.9477793077323642; 2.0855954635077896; 2.22049495412174; 2.3530808085514447; 2.040080450935478; 2.1987064934725096; 2.352962815952617; 2.5053474643050855; 2.652059839508543; 2.268031061868934; 2.4406490656934317; 2.611860582058131; 2.7708367194326504; 2.9069942990288795; 3.3716021769396023; 2.6696146481872307
images\BSR\BSDS500\train\20008.jpg; 3.65796305370916; 2.125530668908003; 2.2140605910980082; 2.302353001943853; 2.3889414644887172; 2.4739439079059435; 2.4478575407734944; 2.551318460570924; 2.6531507897832713; 2.752958569335119; 2.850909084223522; 2.7601511109782173; 2.8771841989745; 2.9915423335943694; 3.104079507030307; 3.2142737906005086; 3.0655894457980404; 3.1944070792885997; 3.3215517963193637; 3.4453761619645578; 3.564312216383103; 3.398823781059786; 3.0597430163507107
images\BSR\BSDS500\train\202012.jpg; 2.831882869800917; 1.6427512308345098; 1.7656301902058844; 1.8903348226276229; 2.012429285673633; 2.131931214244487; 1.890362408595749; 2.035999634856599; 2.179755139174239; 2.3205526422316063; 2.458834454175117; 2.1319873065922867; 2.2973294116929135; 2.458552388572024; 2.6175210221353202; 2.7725588383697897; 2.3695283893483534; 2.5503612226018855; 2.7293239567599206; 2.9048541271155415; 3.0723613417252587; 3.2632669144712914; 2.7949372465129163
images\BSR\BSDS500\train\207056.jpg; 1.8721401931070325; 1.07884959106271; 1.1596351846946023; 1.242199908068391; 1.3227214389216766; 1.402144599420674; 1.2422004624555396; 1.3372103462645764; 1.4340248614076425; 1.527264282309661; 1.618614665980369; 1.4021457097447503; 1.5115274937586756; 1.6182380240891148; 1.7232912081276182; 1.8221210527491483; 1.5594785133821365; 1.6790197983032191; 1.7959872289386614; 1.9161736445203263; 2.0287745353134508; 2.80183781707615; 1.757889453308024
images\BSR\BSDS500\train\209070.jpg; 3.5675490566058046; 2.073253596183673; 2.2158825344975295; 2.3584644595642974; 2.498559689088924; 2.635792832179355; 2.3865489637730826; 2.554142452237007; 2.7183311308630507; 2.8797132984047544; 3.038153207043221; 2.69139862422344; 2.8806417893843452; 3.0655203595642044; 3.247538165188318; 3.4259785190970464; 2.9895386599489306; 3.197454558287222; 3.4028732855303185; 3.600920089634116; 3.787607374749691; 3.407476157386764; 3.0362454322021026
images\BSR\BSDS500\train\2092.jpg; 3.4263747604192845; 1.990161132900027; 2.0301826761676627; 2.0711657757022723; 2.1113303559651415; 2.1505590410690902; 2.291159068717498; 2.3390336802595897; 2.386343189150981; 2.4326065648390114; 2.47814196902713; 2.583776799276934; 2.6380874579028495; 2.6911970070406084; 2.7433941502530375; 2.7944400318204727; 2.870423909390886; 2.9296473532716796; 2.9884302050674902; 3.0466324059703043; 3.103199661057073; 3.320759895372583; 3.456171597424211
images\BSR\BSDS500\train\216041.jpg; 3.7434171035076638; 2.176065673602589; 2.324215523359768; 2.4726160249445757; 2.618409095894028; 2.761101429217021; 2.5049018188447927; 2.679053170153457; 2.850112176762593; 3.018004502182142; 3.18288159495667; 2.824708265050877; 3.0216610800614077; 3.214022801123476; 3.403297410901994; 3.5886753812807055; 3.1372339516761603; 3.353664102517884; 3.5671455927536924; 3.7754484218428055; 3.971032210877359; 3.4543981947935873; 3.703163572775992
images\BSR\BSDS500\train\216053.jpg; 3.570975465584461; 2.074991998687731; 2.158463604143197; 2.2421766676599386; 2.3244201263395157; 2.404900634885296; 2.3887558223653467; 2.487011581307168; 2.5835064809069284; 2.678209926074966; 2.7712210852029573; 2.6938048378544366; 2.8049836139454185; 2.9134117246156723; 3.020339481685749; 3.124817371712034; 2.9921905436691456; 3.1140842575467675; 3.2345324715079338; 3.3502809444899238; 3.4566619800249336; 3.331198375463645; 3.539363134402923
images\BSR\BSDS500\train\216066.jpg; 3.6412928431071556; 2.1165759116350396; 2.210303793063949; 2.3042361794524013; 2.396697689233377; 2.486996979465223; 2.4363487537173785; 2.5468627175618965; 2.6551668378367976; 2.761451402336779; 2.865870177101315; 2.7474229785397717; 2.872170287291041; 2.9940408188627066; 3.1139023786218694; 3.2316842954773004; 3.051645444924426; 3.1886218207015844; 3.323940329431956; 3.456828287607037; 3.5865153797918072; 3.5663709675330284; 3.549709974537724
images\BSR\BSDS500\train\22013.jpg; 2.675617936068065; 1.5495213871857996; 1.6268632340165616; 1.7107172464895113; 1.7875259528003158; 1.8629849915434322; 1.786185983978464; 1.8778890772309553; 1.9686472374993975; 2.057153682933835; 2.149616017814948; 2.011950461879219; 2.1160024603707726; 2.2229247438876922; 2.3226286630370314; 2.4202747182958264; 2.23867723565595; 2.352815921717773; 2.4650672489118977; 2.580307560356076; 2.6835729575681877; 3.454018905253471; 2.6462104383152933
images\BSR\BSDS500\train\22090.jpg; 3.9966519799982456; 2.323490432233834; 2.3497534069718395; 2.3759945071700663; 2.4016270379793347; 2.426871562744817; 2.675747749223258; 2.7064651780315803; 2.736622595860796; 2.7662449586105553; 2.795444941853434; 3.016924833095499; 3.0516991940549167; 3.085706425702543; 3.11916502424414; 3.1517844590337893; 3.3504013747857955; 3.388584770975191; 3.4262301588574453; 3.4586417411857813; 3.483526869690941; 3.296109483922194; 3.9303693508566178
images\BSR\BSDS500\train\22093.jpg; 3.9541634792103255; 2.298470892401721; 2.426472883121393; 2.554231169224211; 2.675852808305899; 2.798432393572983; 2.6485606735861706; 2.796015877572578; 2.9408416856886714; 3.0832883843451486; 3.2264915702255714; 2.984293690727221; 3.152895044364087; 3.317867220705309; 3.480001220462961; 3.6351426075178406; 3.3160042838701154; 3.4995283096738294; 3.6801801860946215; 3.8122212330926537; 3.8856159210891317; 3.666038502514131; 3.8868328515674566
images\BSR\BSDS500\train\225017.jpg; 4.016176304418993; 2.3350493211471246; 2.3690848534051065; 2.4029908063134475; 2.436095053410601; 2.468762862466972; 2.6886521461461466; 2.728350965478454; 2.7672894598723015; 2.805520525830484; 2.8431680996506805; 3.0316495981694973; 3.076494336502456; 3.1203855914149545; 3.163575204240781; 3.2058987479108514; 3.366315215631982; 3.415799092978524; 3.464463895735618; 3.5095432740220565; 3.539217224010072; 3.2241250503707315; 3.9666153848294097
images\BSR\BSDS500\train\227040.jpg; 3.868462727957662; 2.2499905942109573; 2.350627073801288; 2.4514696433031005; 2.5503681030436676; 2.6473837740467814; 2.589490259144817; 2.7078345877294416; 2.8238059367372186; 2.937815534502291; 3.049708763052705; 2.920132581410735; 3.053786993039454; 3.1842905079847053; 3.3129927835913113; 3.439229188683929; 3.2431105142382965; 3.389983185192766; 3.5350862468298114; 3.6773599869152767; 3.8171686396324165; 3.6925727017149943; 3.9877957919111027
images\BSR\BSDS500\train\227046.jpg; 3.999062419290781; 2.3257881192858303; 2.405794698893405; 2.486217819631471; 2.564887134956068; 2.6421385758656957; 2.6779245727431538; 2.7720229248989683; 2.8645829708661075; 2.9553568163817254; 3.0449501384845346; 3.0189553454334668; 3.125562921581587; 3.2298884886767576; 3.3324407372173437; 3.432147804369684; 3.3533770169458785; 3.4701429867238502; 3.5855746692110193; 3.6888572511119904; 3.7780944753902945; 3.676115249158897; 3.5432794471198967
images\BSR\BSDS500\train\23025.jpg; 3.719766623843473; 2.162748835966998; 2.247203553767134; 2.333398348188674; 2.4175026027831894; 2.4997156736185207; 2.4887119942669154; 2.5888166301613498; 2.688092013066036; 2.7853860587740358; 2.88077021617971; 2.805971949770238; 2.9201993613557278; 3.0315487961861267; 3.1415694025054686; 3.2473309811094917; 3.1170694184098697; 3.241601200476844; 3.365111429154633; 3.4860193962828583; 3.6019560396470136; 3.650676424071835; 3.6832906976055377
images\BSR\BSDS500\train\23080.jpg; 4.162219275049417; 2.4216255095874257; 2.5465472593699867; 2.671513971142317; 2.7944019328614846; 2.9146759786085266; 2.78745262122146; 2.9344643539678907; 3.0783419932544205; 3.219811387548036; 3.358762228788899; 3.143121164514119; 3.3090002037543367; 3.471108635176002; 3.630659400764835; 3.7873250233224223; 3.4902637817306403; 3.672612807232834; 3.852528098821846; 4.027922193223617; 4.196670559207268; 3.6709594174665923; 4.046013726381553
images\BSR\BSDS500\train\23084.jpg; 2.9592095127415066; 1.716570707754964; 1.8294090110399635; 1.9442639458997197; 2.0564979579422684; 2.1663769947300953; 1.9754012311299158; 2.1089104393462392; 2.2413935624348222; 2.3716969956800935; 2.4986023712377583; 2.2277592087236617; 2.3800541887774473; 2.5286198502912853; 2.6757101926428204; 2.8154216981970746; 2.4759841155835045; 2.6422230317966107; 2.8059009584166597; 2.9668306472451613; 3.111702313414737; 3.285347620958709; 2.931260102400697
images\BSR\BSDS500\train\231015.jpg; 3.765631869428465; 2.188945460458011; 2.3301841545750346; 2.4719716547712793; 2.6099458528787207; 2.7459374689019507; 2.520364284822827; 2.6857874088846962; 2.848213169820566; 3.0080759565377497; 3.1656223192863626; 2.8413738398055894; 3.0289592271992527; 3.212498646041939; 3.39296735488519; 3.5686727200411292; 3.15632167065693; 3.3619828709827035; 3.5647053150586543; 3.7385034655577787; 3.861055224564709; 3.4028987152127494; 3.532579773045168
images\BSR\BSDS500\train\232038.jpg; 2.956907646801772; 1.7154693824440572; 1.7791925745603518; 1.8448810071902768; 1.9097169595516048; 1.973253856187202; 1.9739300972676843; 2.051160854152352; 2.127077642130565; 2.202509306032551; 2.274859816412414; 2.22695149419274; 2.314700045290318; 2.3992462761775872; 2.483468131046952; 2.5655267587183266; 2.474171902764184; 2.5692015873291094; 2.6644981725800783; 2.757480538266285; 2.848896723637281; 3.148608255617641; 2.7359774253237967
images\BSR\BSDS500\train\236017.jpg; 3.492610172929056; 2.029301108010916; 2.1826874473672335; 2.3360796047988996; 2.4870044047802176; 2.6345795331630026; 2.3360796047988996; 2.516467100820029; 2.6932497041851695; 2.8668782563298656; 3.037417612864838; 2.6345795331630026; 2.8381771035038725; 3.037200184802879; 3.233004206998691; 3.425286468499615; 2.926487249726642; 3.1501716179700963; 3.3711118868294827; 3.587579240572944; 3.797917247054769; 3.2969291777647647; 3.0612203767173463
images\BSR\BSDS500\train\238011.jpg; 2.6063396500562725; 1.5105507166833114; 1.5170446882712292; 1.5246231346490606; 1.5321337308063834; 1.5389213398942074; 1.7381110076703505; 1.7468230611099007; 1.755519956025661; 1.7635243847813875; 1.7730217968486404; 1.9607365839979665; 1.9704275412604513; 1.981348899591172; 1.9901731014103101; 1.9990041894866335; 2.177926692453761; 2.1899371352902692; 2.199135170272762; 2.2112693596284276; 2.218973518439866; 2.9113119171503308; 2.197408228584502
images\BSR\BSDS500\train\239007.jpg; 4.653320447258503; 2.7088361026240437; 2.912064924069738; 3.115425721393697; 3.314645392897274; 3.5102210436872214; 3.1181354997772; 3.3565265049564608; 3.590443457890043; 3.8202427096805307; 4.045595887082634; 3.51560914107153; 3.7848425509018324; 4.048153597309649; 4.307080108644421; 4.561646423129053; 3.9032477462907655; 4.200183868587673; 4.492863090965562; 4.770415113848964; 4.9949193693732585; 3.58068198431416; 4.629111551669735
images\BSR\BSDS500\train\239096.jpg; 2.991544924304487; 1.7349192336058294; 1.8441013287109458; 1.9546524882784608; 2.062022463460398; 2.1678646800143606; 1.9974939832955156; 2.1254809457127934; 2.253016780272355; 2.3774320130167417; 2.5001286571893444; 2.2523947565590694; 2.3985575525319023; 2.541633768694315; 2.6818092004398877; 2.817432679632919; 2.5031783111385226; 2.6631334137116367; 2.820770511673584; 2.9756190906675157; 3.119115963120978; 3.080538673054555; 2.9628086590814853
images\BSR\BSDS500\train\24004.jpg; 3.941879171328519; 2.292420245902091; 2.3834695241509225; 2.4744912501475316; 2.5638527657260384; 2.6514180520368265; 2.6388882868169317; 2.745858568451185; 2.8506181694019; 2.9535419670496217; 3.05484827353543; 2.9755924996233856; 3.096405224817574; 3.214513434853378; 3.3306615807976057; 3.4444597383380025; 3.3047407937859163; 3.437416854739367; 3.5683415697683554; 3.690757413030347; 3.799265843028832; 3.35707457115161; 3.864517134838744
images\BSR\BSDS500\train\24063.jpg; 4.760852934699535; 2.771357067693848; 2.79332123652687; 2.8151281361200127; 2.835767529343882; 2.856668469426136; 3.191915922200128; 3.2169859878037466; 3.241599366189646; 3.265888424420459; 3.2903284231091248; 3.5973018559813976; 3.6260326477556792; 3.6541744413057486; 3.681810820381358; 3.7080587007808776; 3.994892021755521; 4.026166590523682; 4.056886525036582; 4.075714026393355; 4.080392137150285; 3.6535011082724047; 4.6359787628664435
images\BSR\BSDS500\train\242078.jpg; 3.4246276676079566; 1.989145091233061; 2.138892121528562; 2.2898615228719352; 2.4371314561802446; 2.5818422139857082; 2.289929374912907; 2.466036968429359; 2.6395465105886164; 2.8097949849517967; 2.977152310007112; 2.5819750643787898; 2.781831837550527; 2.9769470044251567; 3.1694345362723606; 3.356508545907397; 2.8685187010064186; 3.087643421551526; 3.3038561652659895; 3.5011885443365625; 3.6593642341579224; 3.096234698064852; 3.2656020729096524
images\BSR\BSDS500\train\245051.jpg; 5.322530935479626; 3.100142371118791; 3.2345415317721624; 3.3685218552314633; 3.4993974011574625; 3.6283255761040247; 3.5700958400157394; 3.7271051818997303; 3.880860825461202; 4.031949921235104; 4.180988314257896; 4.02405943742242; 4.20140790721954; 4.375100402806386; 4.545697630660214; 4.712867654467737; 4.467721576763874; 4.662860797473661; 4.855058651798635; 5.029892780776055; 5.155992995475262; 3.784480098436022; 4.991791927133594
images\BSR\BSDS500\train\246016.jpg; 4.169204462324756; 2.425568960641362; 2.5451414344477388; 2.6649126488159096; 2.7820487413601813; 2.897258548177888; 2.792202567491396; 2.9325287473495023; 3.0702134556402965; 3.2054506506420752; 3.3385949821644862; 3.148118684704556; 3.3068817620140276; 3.4620349060080957; 3.6147435591978416; 3.764002448031584; 3.4961322052818495; 3.6704675688114463; 3.842709110623384; 3.997528971632343; 4.112984264713069; 3.314683951409966; 3.7210350380779444
images\BSR\BSDS500\train\246053.jpg; 2.389563206697741; 1.3822428002031248; 1.4865512775237049; 1.5917422931090026; 1.6948378994750883; 1.795662987981496; 1.5918129871235278; 1.7147533624039004; 1.8358648323334796; 1.9547200996195127; 2.071337106013665; 1.795801661713686; 1.935482919633224; 2.071091998862472; 2.205563676814008; 2.3366367823867766; 1.9965781296242033; 2.1490081607064577; 2.301023706770993; 2.4451650326527323; 2.585346957817001; 2.613146593537186; 1.850271022287251
images\BSR\BSDS500\train\247085.jpg; 3.5020181984879746; 2.0349149567110865; 2.1328371089530154; 2.2316154479258246; 2.3285670140590478; 2.4233251952433457; 2.342283032836954; 2.4581270444298577; 2.571873470877687; 2.6835247334469368; 2.7931759172872046; 2.6412951587119413; 2.7722956336832953; 2.900263757771085; 3.0262071868387013; 3.149825054837298; 2.934134504842015; 3.0777474991430034; 3.2198527336584966; 3.35932168265991; 3.495065438803202; 3.47030858196338; 3.172596709747138
images\BSR\BSDS500\train\249061.jpg; 4.604343784003789; 2.6795400658443898; 2.7115141947783843; 2.7436074154801524; 2.7751938296236256; 2.806040310830615; 3.086152941437682; 3.1239052338891793; 3.1608739565746125; 3.1972250095095385; 3.232894740841432; 3.4786740874693; 3.521302447145067; 3.56292741270233; 3.603902229142657; 3.6440748855206837; 3.8629796829696597; 3.9097928546269993; 3.9560334654415836; 4.001338709233305; 4.0455799621064195; 3.428225998227607; 4.373258337679775
images\BSR\BSDS500\train\249087.jpg; 3.956017660274245; 2.3003967805807317; 2.4454943335345685; 2.590213429404179; 2.732014300881559; 2.8712469693977205; 2.6485896298696385; 2.818410868473822; 2.9848314041984594; 3.1483852882090138; 3.309371202415398; 2.986366013543878; 3.178285246643212; 3.3659716145652223; 3.5505234541018154; 3.7312247548519797; 3.3167265578111906; 3.5276857832786646; 3.735743018410206; 3.9266049535309566; 4.0862498964016885; 3.4279810551610423; 3.615145202194285
images\BSR\BSDS500\train\25098.jpg; 2.988887997987612; 1.732951153420778; 1.8642567793520248; 1.9957591202331484; 2.1241700256250984; 2.250782736041489; 1.9957595637182775; 2.148977924017875; 2.3011696328197617; 2.4498020810287726; 2.59562740334712; 2.250783712494198; 2.4253022475225605; 2.5954175536353725; 2.762892460998892; 2.925220543652407; 2.500658600869774; 2.6917395965944038; 2.879807318699498; 3.0633253928163486; 3.218181313483171; 2.773520445997121; 2.9099738030503812
images\BSR\BSDS500\train\253036.jpg; 5.084418167720565; 2.9607256927381704; 3.009545458498515; 3.0583075257159207; 3.105918673588808; 3.1528624112958896; 3.4090330160327595; 3.4658799993925906; 3.522101970394195; 3.5771954053977897; 3.631433998048836; 3.843391175522637; 3.9079935285967657; 3.9711777012482203; 4.033338026878684; 4.093299686045467; 4.2666705203585575; 4.337441239328059; 4.407332712724011; 4.470193664052186; 4.52432826884594; 3.5835180443695465; 4.7255875243877465
images\BSR\BSDS500\train\254033.jpg; 3.975396667876974; 2.3120971057855666; 2.469823627358705; 2.627525056882632; 2.782411290267885; 2.934108560843223; 2.6616035305776795; 2.846655053038559; 3.0284225891675143; 3.2068678079522757; 3.382031288875323; 3.0012562151622; 3.2103129252300056; 3.414912103012297; 3.6159199617160045; 3.813053619255883; 3.332952562076965; 3.5630808803231897; 3.790109450910127; 4.011318297079767; 4.220727130642521; 3.46224643865871; 3.3799303860168783
images\BSR\BSDS500\train\254054.jpg; 3.9160170401477403; 2.2772771523444106; 2.445387833739834; 2.613158192647251; 2.7779988253377432; 2.9393562231590713; 2.621469476702753; 2.8186186625110454; 3.0117977258908524; 3.2016124173305234; 3.3880703684643483; 2.95606962111644; 3.17868557705968; 3.3963067539538803; 3.610271431982593; 3.820380874343594; 3.2828713164057786; 3.5277451669264415; 3.769320771107334; 4.004653406367729; 4.227741905137798; 3.348268097590617; 3.539268821786285
images\BSR\BSDS500\train\260081.jpg; 3.289514071571767; 1.9111701893115012; 2.022813971292706; 2.1346474819408674; 2.2444102720707133; 2.351989288585136; 2.1990782758879277; 2.3303231034051857; 2.459134614420231; 2.585676979342999; 2.7100538204761615; 2.4801580716264544; 2.6285288460315894; 2.77366199565238; 2.916340365109341; 3.0557789492873133; 2.7553794211487204; 2.9183448969188426; 3.0792043520504118; 3.2296634910452213; 3.3637399832137467; 3.6504825000675565; 2.5627451194285467
images\BSR\BSDS500\train\26031.jpg; 3.0832628229296026; 1.789220549088832; 1.8407544117930903; 1.8927501875273032; 1.9421065349626863; 1.9918504122855147; 2.059931057932516; 2.119578372430835; 2.178533082734318; 2.236174644305163; 2.2946089242821093; 2.322230711905059; 2.390436813950269; 2.4577797194373314; 2.523336630351135; 2.585689950955773; 2.5810163600953255; 2.6556259909341855; 2.728359193127839; 2.783212238766877; 2.810629058023067; 3.6207340304027142; 3.0418787391422364
images\BSR\BSDS500\train\268002.jpg; 3.6056766182815956; 2.0959483637786116; 2.227122622480364; 2.359308382895979; 2.488733421751223; 2.6157796304312924; 2.4124350986021894; 2.5674981109859427; 2.719183471787057; 2.8684338003003105; 3.0150275677248346; 2.7204672742601175; 2.8954347134365492; 3.0663113145935026; 3.234836525051341; 3.4005532354506065; 3.021620817147533; 3.213782056816745; 3.4037797123913105; 3.5896210392321484; 3.7710736035904886; 3.589352523504081; 3.564374605339083
images\BSR\BSDS500\train\27059.jpg; 3.12193771082778; 1.812030203633206; 1.9218721854499867; 2.0323067071265224; 2.1404763324440808; 2.2465053660544116; 2.086043623689167; 2.2152644346777217; 2.342439689033758; 2.467201271800262; 2.589989725883456; 2.3525816771398125; 2.4991710159325655; 2.642091383008272; 2.782935846619951; 2.920245897168178; 2.614013757260996; 2.7744468724184617; 2.9329401427952257; 3.0812483307802627; 3.214136778532672; 3.3231974292975646; 2.997987768493523
